,date,13ty_index,interty_index,lty_index,mbs_index,13cy_index,intercy_index,lcy_index,ty_index,cy_index,agg_index,real_known,cat_obs1,cat_obs2,cat_knwon1,cat_knwon2,static
5019,2016-08-12,257.1,1871.48,3858.01,2065.84,1539.73,2615.48,3884.57,2242.81,2781.73,2038.36,289.26422262823394,1,0,5,3,1.0
5020,2016-08-15,257.05,1869.61,3829.69,2064.52,1539.64,2613.43,3868.08,2238.17,2776.56,2035.28,845.8142214625661,0,0,3,5,1.0
5021,2016-08-16,256.96,1867.8,3815.22,2063.38,1539.27,2612.15,3864.57,2234.94,2774.84,2033.46,69.42551022073529,0,1,5,3,1.0
5022,2016-08-17,257.0,1868.64,3831.59,2064.82,1539.63,2614.11,3878.68,2237.39,2779.41,2035.71,889.2689265988851,2,2,4,4,1.0
5023,2016-08-18,257.16,1871.1,3841.85,2066.58,1540.95,2618.4,3888.93,2240.85,2784.84,2038.69,221.76412627607013,2,1,4,5,1.0
5024,2016-08-19,256.96,1867.51,3821.32,2064.29,1539.98,2614.35,3874.8,2235.25,2778.73,2034.68,732.4686527604922,1,1,4,5,1.0
5025,2016-08-22,257.03,1869.83,3857.04,2066.03,1540.41,2618.02,3899.05,2241.08,2786.81,2039.09,765.822887431937,2,1,5,5,1.0
5026,2016-08-23,256.99,1869.16,3856.54,2066.59,1540.27,2617.81,3903.95,2240.36,2787.75,2039.19,818.001395963279,0,1,4,4,1.0
5027,2016-08-24,256.98,1869.13,3850.8,2066.86,1540.28,2617.94,3899.85,2239.76,2786.93,2038.9,199.2891281140976,0,2,4,4,1.0
5028,2016-08-25,256.9,1867.74,3836.28,2066.79,1539.88,2616.25,3889.17,2236.96,2783.31,2037.01,160.32656282573177,2,0,3,5,1.0
5029,2016-08-26,256.62,1862.49,3809.58,2064.18,1538.23,2609.51,3875.85,2229.1,2775.41,2031.66,516.2952096229653,2,2,4,5,1.0
5030,2016-08-29,256.81,1866.88,3863.06,2067.24,1539.52,2616.35,3911.3,2238.73,2788.3,2038.89,908.8963001304361,0,0,4,3,1.0
5031,2016-08-30,256.84,1866.64,3850.96,2067.3,1539.77,2616.26,3903.71,2237.3,2786.55,2038.0,60.596194864969256,0,2,5,3,1.0
5032,2016-08-31,256.87,1866.87,3855.46,2067.55,1539.67,2616.22,3901.42,2237.97,2786.01,2038.18,853.4362319990676,0,0,5,5,1.0
5033,2016-09-01,256.88,1866.87,3854.86,2066.87,1539.6,2615.77,3898.57,2237.91,2785.05,2037.75,673.6261980518368,0,0,5,3,1.0
5034,2016-09-02,256.85,1865.83,3827.51,2066.47,1539.46,2614.06,3879.94,2234.18,2779.66,2035.14,227.62513368208604,0,1,4,4,1.0
5035,2016-09-05,256.85,1865.83,3827.51,2066.47,1539.46,2614.06,3879.94,2234.18,2779.66,2035.14,942.6190243160177,2,2,3,3,1.0
5036,2016-09-06,257.17,1870.8,3854.92,2069.85,1541.44,2621.41,3899.82,2241.83,2789.47,2041.09,839.1444339486729,2,1,5,5,1.0
5037,2016-09-07,257.13,1870.8,3856.57,2070.99,1541.19,2621.33,3898.87,2242.0,2789.19,2041.4,82.39731269961715,2,2,5,3,1.0
5038,2016-09-08,256.94,1866.07,3796.86,2068.83,1539.86,2613.73,3854.47,2231.4,2773.76,2033.52,978.3656572131484,2,1,5,5,1.0
5039,2016-09-09,256.84,1863.32,3749.41,2066.27,1539.22,2608.38,3817.1,2224.0,2761.52,2027.38,856.598148470436,2,2,5,5,1.0
5040,2016-09-12,256.95,1864.72,3749.44,2067.33,1539.21,2607.57,3808.46,2225.39,2759.02,2027.61,679.3640394814214,0,1,4,4,1.0
5041,2016-09-13,256.8,1861.09,3702.98,2066.55,1538.43,2601.98,3771.68,2217.19,2746.74,2021.65,184.74431628576272,2,2,4,5,1.0
5042,2016-09-14,257.04,1865.19,3719.77,2069.16,1539.8,2606.84,3783.22,2222.93,2752.87,2025.83,911.9086599226827,0,2,3,3,1.0
5043,2016-09-15,257.13,1865.72,3702.31,2069.6,1540.84,2607.99,3773.88,2221.74,2751.64,2025.26,988.0471056567081,1,1,3,5,1.0
5044,2016-09-16,256.94,1864.3,3715.05,2069.4,1539.71,2606.35,3780.73,2221.58,2751.96,2025.17,793.8470189375181,2,0,3,5,1.0
5045,2016-09-19,256.98,1864.67,3720.04,2068.51,1539.97,2607.51,3789.42,2222.45,2754.74,2025.87,247.1073206411727,0,1,4,3,1.0
5046,2016-09-20,256.95,1865.01,3728.91,2068.26,1539.95,2608.61,3800.32,2223.66,2757.97,2026.95,337.7550781313625,1,0,3,3,1.0
5047,2016-09-21,256.9,1865.41,3747.84,2069.88,1539.75,2610.16,3816.6,2225.91,2762.72,2029.24,451.4702836629263,2,1,5,5,1.0
5048,2016-09-22,256.98,1867.31,3777.62,2071.96,1540.39,2615.02,3850.09,2230.74,2773.73,2034.06,234.87345878681444,0,0,3,5,1.0
5049,2016-09-23,257.09,1868.8,3786.57,2072.26,1541.03,2617.23,3858.4,2233.11,2777.19,2035.78,750.1021252290932,0,2,5,5,1.0
5050,2016-09-26,257.19,1870.95,3795.3,2074.51,1541.56,2619.42,3861.55,2236.1,2779.51,2038.02,761.7230370458741,0,2,3,5,1.0
5051,2016-09-27,257.24,1872.44,3828.27,2074.98,1541.77,2621.5,3881.28,2240.84,2785.41,2041.13,43.08328188617205,2,2,4,5,1.0
5052,2016-09-28,257.22,1871.83,3822.2,2074.53,1541.55,2620.96,3879.72,2239.64,2784.67,2040.43,819.0537277357756,1,0,4,4,1.0
5053,2016-09-29,257.3,1872.95,3833.24,2074.52,1541.85,2622.24,3887.03,2241.83,2787.24,2041.77,688.6338643459467,2,1,4,5,1.0
5054,2016-09-30,257.17,1870.04,3793.4,2073.24,1541.19,2618.27,3860.16,2235.01,2778.35,2036.98,747.5724567311572,1,2,3,4,1.0
5055,2016-10-03,257.03,1868.16,3792.22,2072.82,1540.41,2616.5,3863.38,2233.03,2777.76,2036.01,983.6350571987391,0,0,3,3,1.0
5056,2016-10-04,256.92,1864.97,3746.66,2070.65,1539.82,2611.71,3832.07,2225.34,2767.31,2030.3,832.0285334329408,0,2,4,4,1.0
5057,2016-10-05,256.81,1862.76,3726.33,2070.08,1539.27,2609.31,3824.94,2221.13,2763.98,2027.87,960.667444903005,1,1,3,5,1.0
5058,2016-10-06,256.74,1861.01,3710.86,2069.18,1539.12,2608.3,3822.65,2217.86,2762.73,2026.18,526.9315728793737,2,0,5,3,1.0
5059,2016-10-07,256.76,1861.62,3704.63,2068.79,1539.41,2610.33,3825.08,2217.85,2764.75,2026.58,381.53710673416606,0,1,3,4,1.0
5060,2016-10-10,256.76,1861.62,3704.63,2068.79,1539.41,2610.33,3825.08,2217.85,2764.75,2026.58,49.86099800567978,1,2,5,3,1.0
5061,2016-10-11,256.68,1860.28,3690.72,2067.41,1539.25,2609.25,3818.45,2215.13,2762.49,2024.71,348.24879146547295,2,1,5,5,1.0
5062,2016-10-12,256.64,1859.37,3680.63,2067.09,1539.13,2608.21,3814.11,2213.24,2760.77,2023.59,704.0862132587123,1,2,3,5,1.0
5063,2016-10-13,256.81,1862.55,3703.15,2069.23,1540.24,2613.21,3833.98,2218.62,2768.84,2027.94,544.2550821640477,1,2,5,3,1.0
5064,2016-10-14,256.8,1860.47,3652.53,2067.77,1540.31,2611.53,3804.6,2211.54,2761.11,2023.29,920.1753071573632,0,2,3,5,1.0
5065,2016-10-17,256.92,1862.66,3674.61,2068.63,1541.19,2614.83,3821.31,2215.91,2767.22,2026.49,206.98368181857185,0,2,3,4,1.0
5066,2016-10-18,256.99,1864.12,3682.16,2069.82,1541.72,2617.28,3831.77,2218.11,2771.34,2028.55,223.0022300453055,1,1,4,5,1.0
5067,2016-10-19,257.02,1864.23,3680.6,2069.9,1541.9,2618.34,3836.66,2218.06,2773.2,2028.99,747.0674159006288,0,0,3,3,1.0
5068,2016-10-20,256.96,1863.87,3691.03,2070.29,1541.58,2618.13,3842.18,2218.73,2774.27,2029.55,657.5944138292452,2,1,3,5,1.0
5069,2016-10-21,256.93,1864.02,3694.82,2070.57,1541.55,2618.4,3842.47,2219.26,2774.54,2029.88,252.69819737234488,2,2,5,5,1.0
5070,2016-10-24,256.91,1862.89,3680.77,2069.92,1541.49,2616.9,3832.31,2216.75,2771.18,2028.04,166.85711723991824,0,0,4,3,1.0
5071,2016-10-25,256.87,1862.85,3690.49,2069.78,1541.33,2616.56,3834.57,2217.67,2771.43,2028.37,265.4149760894886,2,2,5,3,1.0
5072,2016-10-26,256.83,1861.28,3668.83,2068.78,1540.78,2612.81,3812.41,2213.96,2763.77,2025.01,265.02741917444297,2,2,5,3,1.0
5073,2016-10-27,256.79,1858.65,3629.04,2066.78,1540.52,2608.85,3783.4,2207.41,2754.44,2020.01,710.537002324765,1,0,3,5,1.0
5074,2016-10-28,256.92,1859.67,3620.08,2067.3,1541.04,2609.0,3774.28,2207.53,2752.53,2019.77,615.804804276194,1,1,3,3,1.0
5075,2016-10-31,256.99,1860.71,3638.67,2067.79,1541.52,2610.0,3780.41,2210.41,2754.63,2021.4,700.3133904830847,1,2,4,4,1.0
5076,2016-11-01,257.1,1862.27,3650.5,2068.18,1541.99,2610.66,3779.45,2213.14,2754.91,2022.56,626.4427165174166,2,2,5,3,1.0
5077,2016-11-02,257.14,1863.86,3655.07,2068.45,1542.1,2611.7,3777.67,2215.17,2755.28,2023.46,252.5989063722327,0,1,5,5,1.0
5078,2016-11-03,257.17,1863.93,3633.46,2068.73,1542.29,2611.65,3766.64,2213.09,2752.82,2022.27,798.4616422241074,1,0,5,3,1.0
5079,2016-11-04,257.25,1865.58,3652.41,2069.57,1542.72,2613.53,3777.65,2216.62,2756.62,2024.64,260.911959499414,0,1,4,3,1.0
5080,2016-11-07,257.16,1862.72,3632.13,2068.63,1542.41,2611.34,3771.95,2211.76,2753.75,2021.97,529.160712529318,0,0,5,3,1.0
5081,2016-11-08,256.97,1859.69,3616.57,2066.26,1541.4,2608.24,3765.42,2207.19,2750.03,2018.85,315.03834092109616,2,2,5,5,1.0
5082,2016-11-09,256.75,1849.44,3467.01,2056.18,1539.87,2592.29,3659.08,2182.11,2714.9,1999.13,343.4598819854002,2,1,5,4,1.0
5083,2016-11-10,256.63,1845.8,3439.07,2052.17,1539.34,2588.7,3649.96,2175.72,2710.25,1994.66,58.34685591681688,1,0,3,3,1.0
5084,2016-11-11,256.63,1845.8,3439.07,2052.17,1539.34,2588.7,3649.96,2175.72,2710.25,1994.66,279.0716744155687,0,0,4,5,1.0
5085,2016-11-14,256.27,1838.22,3396.85,2041.52,1536.88,2575.72,3606.29,2163.98,2691.08,1983.11,310.25793160201374,0,1,4,5,1.0
5086,2016-11-15,256.19,1836.48,3398.32,2042.7,1536.47,2575.08,3618.38,2162.4,2693.26,1983.39,545.7283152072342,1,1,3,5,1.0
5087,2016-11-16,256.21,1836.8,3423.74,2044.53,1536.47,2575.5,3633.17,2165.25,2696.82,1985.73,97.51689979384159,1,2,3,3,1.0
5088,2016-11-17,256.13,1834.25,3388.43,2041.22,1536.0,2571.52,3607.57,2159.2,2688.26,1980.74,867.5096771825388,1,1,3,3,1.0
5089,2016-11-18,255.97,1830.42,3371.37,2033.77,1535.03,2564.24,3582.84,2153.69,2677.46,1974.22,434.47819382777374,1,1,5,5,1.0
5090,2016-11-21,255.93,1829.96,3373.23,2032.75,1534.92,2563.84,3586.33,2153.42,2677.93,1973.98,161.64151058193298,1,2,4,4,1.0
5091,2016-11-22,255.96,1831.15,3373.88,2034.77,1535.06,2565.47,3589.93,2154.68,2679.92,1975.49,962.0118083524192,1,0,3,4,1.0
5092,2016-11-23,255.77,1827.81,3365.37,2028.53,1533.96,2561.15,3586.64,2150.51,2676.02,1971.39,665.226991557223,1,1,5,5,1.0
5093,2016-11-24,255.77,1827.81,3365.37,2028.53,1533.96,2561.15,3586.64,2150.51,2676.02,1971.39,653.0589378919452,1,2,5,3,1.0
5094,2016-11-25,255.76,1827.19,3368.34,2026.39,1534.0,2559.92,3583.97,2150.19,2674.53,1970.32,337.12365634894917,0,2,4,5,1.0
5095,2016-11-28,255.93,1830.54,3389.51,2033.62,1535.07,2565.19,3602.85,2155.63,2682.56,1976.1,631.2689364149211,1,1,3,5,1.0
5096,2016-11-29,256.03,1831.92,3405.35,2035.64,1535.68,2567.51,3617.29,2158.57,2687.44,1978.83,411.5062507323195,2,1,3,3,1.0
5097,2016-11-30,255.93,1828.4,3368.72,2032.37,1535.05,2562.93,3596.59,2151.43,2679.52,1973.59,235.79722030384244,1,2,4,4,1.0
5098,2016-12-01,255.76,1824.34,3323.72,2024.83,1534.19,2556.89,3568.51,2142.92,2668.86,1966.01,733.1072635147092,0,0,4,4,1.0
5099,2016-12-02,255.96,1828.49,3345.6,2030.91,1535.32,2562.65,3587.19,2149.22,2677.23,1971.84,544.4997668961973,1,1,3,5,1.0
5100,2016-12-05,255.92,1828.13,3350.6,2030.59,1535.33,2563.25,3596.79,2149.35,2679.79,1972.37,285.9753274039226,2,2,3,3,1.0
5101,2016-12-06,255.96,1828.35,3335.91,2030.67,1535.49,2563.91,3591.25,2148.11,2679.05,1971.8,835.4751146810095,2,0,4,5,1.0
5102,2016-12-07,256.06,1831.16,3364.22,2034.73,1536.18,2569.15,3618.47,2153.72,2688.94,1977.18,757.6064009832746,0,2,5,4,1.0
5103,2016-12-08,256.05,1829.8,3331.83,2033.95,1536.26,2566.9,3595.47,2149.14,2682.18,1973.8,731.4186351138004,1,1,4,3,1.0
5104,2016-12-09,255.91,1825.79,3292.68,2027.6,1535.53,2560.81,3565.15,2141.26,2670.99,1966.65,284.64937099624586,2,1,5,3,1.0
5105,2016-12-12,255.92,1825.8,3291.81,2027.63,1535.92,2561.16,3567.26,2141.18,2671.72,1966.78,219.41617342141652,2,0,5,4,1.0
5106,2016-12-13,255.78,1824.61,3298.99,2027.55,1535.44,2561.21,3580.02,2140.72,2674.58,1967.23,311.9595855943709,0,1,4,3,1.0
5107,2016-12-14,255.45,1819.8,3295.76,2022.61,1533.52,2555.18,3577.44,2135.62,2669.58,1962.83,82.53881286416942,2,2,3,3,1.0
5108,2016-12-15,255.31,1815.78,3295.55,2011.49,1532.34,2548.03,3569.76,2131.6,2662.63,1956.59,82.76036293643641,1,0,5,5,1.0
5109,2016-12-16,255.33,1815.56,3274.9,2007.9,1532.68,2548.43,3563.33,2129.33,2661.5,1954.59,33.569353016529305,0,2,5,4,1.0
5110,2016-12-19,255.5,1818.85,3308.44,2013.35,1533.7,2553.8,3593.48,2135.94,2672.12,1960.89,616.033655972605,1,1,5,4,1.0
5111,2016-12-20,255.52,1817.86,3290.8,2012.99,1533.8,2552.6,3584.56,2133.19,2669.27,1959.2,628.8610808805277,2,2,4,5,1.0
5112,2016-12-21,255.62,1819.5,3306.06,2015.85,1534.37,2555.3,3601.59,2136.35,2675.02,1962.45,527.3194461074312,1,2,3,4,1.0
5113,2016-12-22,255.65,1819.33,3302.37,2015.93,1534.59,2555.24,3601.82,2135.81,2675.03,1962.28,536.127626417484,0,2,3,4,1.0
5114,2016-12-23,255.64,1819.91,3312.49,2016.1,1534.59,2556.1,3609.72,2137.4,2677.41,1963.42,16.036773539592765,0,2,4,5,1.0
5115,2016-12-26,255.64,1819.91,3312.49,2016.1,1534.59,2556.1,3609.72,2137.4,2677.41,1963.42,211.45442534451973,1,1,3,5,1.0
5116,2016-12-27,255.55,1818.5,3298.12,2014.73,1534.57,2555.04,3602.63,2134.56,2675.06,1961.53,312.81194522161326,2,1,3,3,1.0
5117,2016-12-28,255.69,1822.02,3328.54,2021.06,1535.21,2560.0,3626.52,2141.09,2684.0,1967.64,235.66825718158424,0,0,3,3,1.0
5118,2016-12-29,255.91,1825.16,3330.76,2026.57,1536.44,2564.42,3633.45,2144.43,2688.78,1971.49,679.640361072184,2,2,5,4,1.0
5119,2016-12-30,256.0,1827.92,3350.77,2032.34,1537.03,2568.45,3651.87,2149.16,2695.82,1976.37,942.2848839982352,2,2,4,5,1.0
5120,2017-01-02,256.0,1827.92,3350.77,2032.34,1537.03,2568.45,3651.87,2149.16,2695.82,1976.37,376.31571509635876,0,0,3,5,1.0
5121,2017-01-03,255.9,1826.64,3354.56,2030.52,1536.96,2568.42,3656.27,2148.27,2696.78,1975.81,298.1577350150969,1,0,3,4,1.0
5122,2017-01-04,255.84,1826.34,3358.54,2028.23,1536.99,2569.09,3662.94,2148.37,2698.75,1975.72,445.56964732262173,0,2,4,5,1.0
5123,2017-01-05,256.13,1832.15,3408.2,2036.87,1538.61,2577.07,3701.67,2159.11,2713.19,1985.25,111.01007871094649,0,0,4,3,1.0
5124,2017-01-06,255.92,1828.31,3385.49,2032.25,1537.66,2571.78,3680.17,2153.03,2704.54,1979.81,87.47919005710902,1,2,3,4,1.0
5125,2017-01-09,256.08,1831.42,3408.03,2034.78,1538.71,2576.22,3698.75,2158.37,2711.92,1984.12,794.8118410299993,0,1,5,5,1.0
5126,2017-01-10,256.08,1831.42,3405.97,2035.06,1538.81,2576.0,3693.37,2158.16,2710.57,1983.83,340.16995165045114,1,2,3,4,1.0
5127,2017-01-11,256.13,1831.98,3414.5,2037.2,1539.03,2576.72,3696.94,2159.58,2711.89,1985.23,279.9325269465538,1,1,4,5,1.0
5128,2017-01-12,256.17,1832.64,3412.0,2038.06,1539.37,2578.25,3698.98,2159.97,2713.47,1986.02,329.36398083435046,2,1,5,3,1.0
5129,2017-01-13,256.1,1831.56,3402.72,2034.1,1539.23,2577.17,3692.64,2157.98,2711.27,1983.7,724.3613627444765,2,2,5,5,1.0
5130,2017-01-16,256.1,1831.56,3402.72,2034.1,1539.23,2577.17,3692.64,2157.98,2711.27,1983.7,906.732949620019,1,2,3,5,1.0
5131,2017-01-17,256.33,1835.68,3433.14,2038.3,1540.65,2583.24,3718.43,2165.11,2721.45,1989.79,755.167209791642,2,2,5,3,1.0
5132,2017-01-18,256.17,1831.82,3398.87,2031.7,1539.71,2577.21,3689.28,2157.85,2710.55,1982.88,546.1100798517921,1,1,3,5,1.0
5133,2017-01-19,256.01,1827.47,3371.14,2026.16,1538.82,2570.93,3662.33,2150.75,2699.96,1976.32,757.4977378000644,0,1,3,5,1.0
5134,2017-01-20,256.15,1828.48,3364.23,2027.71,1539.66,2572.25,3657.84,2151.07,2699.94,1976.87,339.2647295673068,0,0,4,3,1.0
5135,2017-01-23,256.41,1833.41,3398.55,2034.17,1541.3,2579.53,3685.26,2159.39,2711.37,1984.27,182.38557081776386,2,0,5,3,1.0
5136,2017-01-24,256.21,1828.96,3358.97,2028.12,1540.32,2573.93,3656.75,2151.01,2700.93,1977.26,294.5359364232523,0,1,5,4,1.0
5137,2017-01-25,256.11,1825.93,3329.16,2023.49,1539.78,2570.31,3634.18,2145.03,2693.27,1972.08,419.45536705084385,2,1,5,3,1.0
5138,2017-01-26,256.21,1827.71,3338.12,2025.38,1540.4,2572.83,3644.93,2147.69,2697.5,1974.51,905.9740063327532,2,1,3,4,1.0
5139,2017-01-27,256.26,1829.17,3355.66,2028.04,1540.74,2575.36,3660.28,2150.89,2702.76,1977.6,1.9138090315694578,1,1,4,5,1.0
5140,2017-01-30,256.29,1829.63,3347.28,2029.3,1541.05,2575.73,3653.53,2150.51,2701.54,1977.56,711.15707687646,2,2,4,3,1.0
5141,2017-01-31,256.33,1831.49,3363.95,2031.65,1541.33,2578.11,3660.8,2154.02,2704.89,1980.25,691.9470847305412,0,0,3,4,1.0
5142,2017-02-01,256.3,1830.42,3349.11,2028.79,1541.08,2576.71,3650.4,2151.47,2701.56,1977.78,96.90883465469746,2,1,5,4,1.0
5143,2017-02-02,256.34,1830.93,3350.31,2030.59,1541.45,2577.9,3653.76,2152.1,2703.18,1978.88,236.69274293128518,0,0,4,3,1.0
5144,2017-02-03,256.31,1830.1,3332.47,2028.89,1541.54,2577.5,3642.76,2149.48,2700.44,1976.85,58.5482305580205,2,2,4,4,1.0
5145,2017-02-06,256.61,1835.7,3371.74,2035.93,1543.29,2585.48,3673.09,2158.98,2713.04,1985.06,220.9981332489931,1,0,5,3,1.0
5146,2017-02-07,256.58,1836.52,3388.99,2037.28,1543.37,2587.42,3686.08,2161.53,2717.34,1987.33,268.8195793042575,1,0,3,3,1.0
5147,2017-02-08,256.66,1838.54,3422.22,2041.47,1543.67,2590.15,3707.98,2166.87,2724.21,1991.99,353.1810034308585,0,0,3,4,1.0
5148,2017-02-09,256.52,1835.06,3392.76,2037.23,1543.09,2585.49,3685.39,2160.46,2715.77,1986.6,276.1158428574447,0,1,5,3,1.0
5149,2017-02-10,256.44,1833.94,3387.87,2036.65,1542.84,2584.33,3682.99,2158.85,2714.39,1985.53,368.8739837822038,1,2,5,5,1.0
5150,2017-02-13,256.43,1832.71,3375.2,2035.28,1543.03,2583.54,3679.48,2156.36,2713.03,1983.96,310.6257302780184,2,2,4,5,1.0
5151,2017-02-14,256.26,1829.65,3357.86,2032.52,1542.38,2580.53,3670.52,2151.59,2708.83,1980.53,694.6562594164524,2,2,5,4,1.0
5152,2017-02-15,256.14,1827.24,3339.82,2028.57,1541.84,2577.64,3658.17,2147.39,2703.96,1976.83,524.7366961763171,0,2,5,3,1.0
5153,2017-02-16,256.38,1831.45,3363.39,2033.63,1543.24,2583.32,3675.98,2153.93,2712.09,1982.41,335.4228319093094,2,0,5,4,1.0
5154,2017-02-17,256.47,1833.48,3375.18,2036.18,1543.8,2585.93,3683.71,2157.12,2715.72,1985.06,514.3167060451889,2,0,4,5,1.0
5155,2017-02-20,256.47,1833.48,3375.18,2036.18,1543.8,2585.93,3683.71,2157.12,2715.72,1985.06,743.2260770167877,1,0,4,5,1.0
5156,2017-02-21,256.49,1833.59,3374.44,2035.15,1544.08,2586.64,3683.35,2157.16,2716.16,1984.85,34.4092215524664,2,2,3,4,1.0
5157,2017-02-22,256.53,1834.2,3375.81,2035.55,1544.41,2588.94,3692.48,2157.9,2719.88,1986.12,415.3519196032649,2,1,3,4,1.0
5158,2017-02-23,256.67,1836.6,3384.38,2039.71,1545.26,2592.93,3704.6,2161.14,2725.49,1989.74,973.98246493682,0,1,5,3,1.0
5159,2017-02-24,256.88,1841.33,3424.02,2045.85,1546.51,2600.03,3737.26,2169.82,2737.96,1997.37,389.64548847535286,2,2,5,5,1.0
5160,2017-02-27,256.65,1837.28,3406.48,2041.06,1545.57,2595.69,3724.87,2164.04,2732.02,1992.59,406.63562730637517,0,0,4,4,1.0
5161,2017-02-28,256.59,1836.89,3416.37,2041.37,1545.8,2596.8,3734.26,2164.65,2734.93,1993.56,125.24533388480197,1,2,5,3,1.0
5162,2017-03-01,256.19,1829.42,3354.78,2031.55,1543.85,2587.56,3693.84,2151.05,2719.17,1982.42,478.77429700945515,0,0,5,5,1.0
5163,2017-03-02,256.02,1827.0,3348.55,2028.72,1543.15,2584.82,3687.33,2148.03,2715.71,1979.74,23.66367070256359,1,0,3,5,1.0
5164,2017-03-03,256.1,1827.84,3349.37,2028.75,1543.73,2585.71,3690.15,2148.94,2716.99,1980.38,861.8851028214347,2,2,4,5,1.0
5165,2017-03-06,256.14,1828.27,3342.94,2030.17,1544.23,2587.06,3688.9,2148.72,2717.71,1980.91,234.09484909443134,1,0,4,3,1.0
5166,2017-03-07,256.02,1826.67,3336.22,2028.21,1543.72,2584.01,3677.09,2146.46,2712.85,1978.48,462.6238887177102,0,1,5,5,1.0
5167,2017-03-08,255.89,1824.18,3315.61,2024.06,1542.64,2578.54,3650.78,2141.91,2702.98,1973.46,61.75657646995902,1,1,5,5,1.0
5168,2017-03-09,255.82,1821.83,3292.5,2017.94,1541.8,2572.59,3621.66,2137.26,2692.15,1967.61,846.3547957021533,0,0,5,3,1.0
5169,2017-03-10,255.89,1823.27,3296.76,2019.68,1542.15,2574.44,3627.89,2139.12,2694.89,1969.37,466.47283657299465,0,1,3,3,1.0
5170,2017-03-13,255.85,1822.01,3286.0,2015.77,1542.09,2572.69,3618.6,2136.8,2691.54,1966.71,670.3811089257196,2,1,5,5,1.0
5171,2017-03-14,255.84,1822.56,3298.31,2016.69,1541.85,2572.22,3620.59,2138.57,2691.64,1967.6,259.1613582216753,0,2,3,3,1.0
5172,2017-03-15,256.17,1829.39,3338.61,2028.09,1543.52,2582.09,3658.59,2149.4,2707.33,1978.23,563.3044363211027,1,1,5,4,1.0
5173,2017-03-16,256.15,1828.51,3323.97,2027.61,1543.66,2582.59,3652.27,2147.05,2706.29,1977.08,932.5154782416756,2,0,5,5,1.0
5174,2017-03-17,256.22,1829.69,3337.43,2029.78,1544.01,2584.28,3661.56,2149.57,2709.59,1979.31,488.10056129804644,2,2,5,4,1.0
5175,2017-03-20,256.35,1831.84,3350.97,2032.49,1544.93,2588.07,3676.21,2153.07,2715.63,1982.72,461.14486486733875,2,2,3,5,1.0
5176,2017-03-21,256.49,1834.23,3375.03,2036.5,1545.7,2591.59,3693.13,2157.85,2721.97,1986.99,990.4961959969199,1,2,3,5,1.0
5177,2017-03-22,256.58,1836.45,3397.36,2040.99,1546.21,2594.51,3707.9,2162.3,2727.39,1991.05,966.3674680267106,2,0,4,3,1.0
5178,2017-03-23,256.59,1835.66,3389.43,2037.82,1546.29,2593.58,3701.13,2160.72,2725.2,1989.09,639.3705632827487,1,2,3,5,1.0
5179,2017-03-24,256.61,1836.62,3404.07,2039.2,1546.38,2595.13,3713.52,2163.14,2729.09,1991.18,906.2568613051885,0,1,5,5,1.0
5180,2017-03-27,256.67,1838.05,3416.42,2041.85,1546.7,2597.4,3725.05,2165.8,2733.32,1993.87,448.55678949523826,2,0,4,4,1.0
5181,2017-03-28,256.5,1835.24,3398.34,2036.99,1545.96,2594.46,3712.24,2161.2,2728.32,1989.71,569.9445709336359,2,1,4,3,1.0
5182,2017-03-29,256.6,1837.1,3410.56,2040.35,1546.54,2597.29,3724.29,2164.27,2733.07,1992.82,192.47156484274896,0,0,3,3,1.0
5183,2017-03-30,256.58,1835.72,3391.09,2038.67,1546.4,2595.27,3708.96,2160.94,2728.18,1990.03,103.92853767601196,1,2,4,4,1.0
5184,2017-03-31,256.7,1837.81,3397.53,2041.95,1547.02,2597.8,3712.34,2163.66,2730.79,1992.51,36.72392747264575,0,1,4,5,1.0
5185,2017-04-03,256.83,1841.29,3419.99,2046.75,1548.05,2603.21,3731.35,2169.38,2738.9,1997.77,575.1132765213729,1,1,4,4,1.0
5186,2017-04-04,256.8,1841.3,3415.34,2047.66,1547.97,2603.28,3726.98,2168.92,2738.02,1997.68,262.04516507712515,1,2,4,5,1.0
5187,2017-04-05,256.79,1841.54,3408.83,2046.76,1548.19,2604.33,3725.2,2168.5,2738.41,1997.41,678.8541746106479,1,1,3,4,1.0
5188,2017-04-06,256.83,1842.23,3417.61,2048.52,1548.35,2605.12,3731.09,2170.07,2740.27,1998.86,158.70478961426548,2,2,4,4,1.0
5189,2017-04-07,256.62,1839.14,3412.14,2045.17,1547.32,2601.48,3725.75,2166.45,2736.41,1995.74,620.4711925974282,1,0,5,3,1.0
5190,2017-04-10,256.69,1840.18,3420.62,2045.48,1547.87,2603.69,3734.9,2168.34,2740.03,1997.35,107.75353987937952,0,1,5,5,1.0
5191,2017-04-11,256.92,1844.79,3454.18,2052.15,1549.08,2610.16,3762.44,2176.29,2750.77,2004.5,540.3772473031944,2,1,3,4,1.0
5192,2017-04-12,256.93,1844.98,3455.12,2052.17,1549.12,2610.36,3763.67,2176.58,2751.18,2004.69,667.1780165769278,2,1,3,4,1.0
5193,2017-04-13,257.12,1849.58,3482.28,2057.98,1550.2,2616.57,3784.31,2183.88,2760.24,2010.98,92.17981890282579,0,1,3,4,1.0
5194,2017-04-14,257.12,1849.58,3482.28,2057.98,1550.2,2616.57,3784.31,2183.88,2760.24,2010.98,598.4178364449776,1,0,5,3,1.0
